time,price
14:16:02,6469.08
14:16:05,6469.08
14:16:07,6469.26
14:16:12,6468.9
14:16:17,6467.72
14:16:22,6467.91
14:16:27,6468.27
14:16:32,6468.16
14:16:37,6467.66
14:16:42,6467.97
14:16:47,6467.67
14:16:52,6468.4
14:16:57,6468.78
14:17:02,6468.21
14:17:05,6468.21
14:17:07,6468.34
14:17:12,6468.59
14:17:17,6468.94
14:17:22,6469.57
14:17:27,6469.98
14:17:32,6469.82
14:17:37,6470.11
14:17:42,6470.19
14:17:47,6470.33
14:17:52,6470.26
14:17:57,6470.78
14:18:02,6471.05
14:18:05,6471.05
14:18:07,6471.25
14:18:12,6469.56
14:18:17,6467.59
14:18:22,6465.9
14:18:27,6465.26
14:18:32,6465.28
14:18:37,6465.74
14:18:42,6465.76
14:18:47,6465.52
14:18:52,6465.69
14:18:57,6464.71
14:19:02,6464.56
14:19:05,6464.56
14:19:07,6464.83
14:19:12,6464.88
14:19:17,6464.5
14:19:22,6464.34
14:19:27,6465.06
14:19:32,6465.16
14:19:37,6464.49
14:19:42,6464.54
14:19:47,6464.21
14:19:52,6464.47
14:19:57,6465.05
14:20:02,6464.67
14:20:05,6464.67
14:20:07,6464.88
14:20:12,6464.25
14:20:17,6464.18
14:20:22,6463.54
14:20:27,6464.16
14:20:32,6464.85
14:20:37,6465.56
14:20:42,6466.53
14:20:47,6467.22
14:20:52,6467.23
14:20:57,6467.64
14:21:02,6468.07
14:21:05,6468.07
14:21:07,6468.61
14:21:12,6469.37
14:21:17,6469.25
14:21:22,6469.34
14:21:27,6469.93
14:21:32,6469.04
14:21:37,6469.41
14:21:42,6469.69
14:21:47,6469.91
14:21:52,6469.81
14:21:57,6469.99
14:22:02,6470.41
14:22:05,6470.41
14:22:07,6470.49
14:22:12,6470.83
14:22:17,6470.45
14:22:22,6470.49
14:22:27,6469.85
14:22:32,6468.18
14:22:37,6468.48
14:22:42,6468.58
14:22:47,6468.82
14:22:52,6468.89
14:22:57,6469.11
14:23:02,6469.69
14:23:05,6469.69
14:23:07,6469.54
14:23:12,6469.36
14:23:17,6469.51
14:23:22,6469.45
14:23:27,6470.1
14:23:32,6470.37
14:23:37,6470.6
14:23:42,6470.81
14:23:47,6471.01
14:23:52,6471.24
14:23:57,6471.84
14:24:02,6471.76
14:24:05,6471.76
14:24:07,6471.75
14:24:12,6472.4
14:24:17,6472.73
14:24:22,6472.85
14:24:27,6473.71
14:24:32,6473.7
14:24:37,6473.67
14:24:42,6473.86
14:24:47,6474.17
14:24:52,6474
14:24:57,6474.57
14:25:02,6474.81
14:25:05,6474.81
14:25:07,6474.74
14:25:12,6474.67
14:25:17,6475.42
14:25:22,6474.88
14:25:27,6474.63
14:25:32,6474.42
14:25:37,6474.99
14:25:42,6475.17
14:25:47,6474.9
14:25:52,6475.61
14:25:57,6475.84
14:26:02,6476.3
14:26:05,6476.3
14:26:07,6476.5
14:26:12,6476.01
14:26:17,6476.62
14:26:22,6476.25
14:26:27,6474.76
14:26:32,6474.31
14:26:37,6474.54
14:26:42,6474.56
14:26:47,6474.24
14:26:52,6474.18
14:26:57,6474.61
14:27:02,6474.53
14:27:05,6474.53
14:27:07,6473.95
14:27:12,6473.86
14:27:17,6474.82
14:27:22,6474.39
14:27:27,6474.6
14:27:32,6474.89
14:27:37,6475.04
14:27:42,6475.06
14:27:47,6475.5
14:27:52,6475.55
14:27:57,6475.23
14:28:02,6475.34
14:28:05,6475.34
14:28:07,6475.08
14:28:12,6471.92
14:28:17,6470.41
14:28:22,6470.05
14:28:27,6470.38
14:28:32,6470.47
14:28:37,6470.66
14:28:42,6470.66
14:28:47,6470.38
14:28:52,6470.41
14:28:57,6470.35
14:29:02,6469.64
14:29:05,6469.64
14:29:07,6470.4
14:29:12,6469.97
14:29:17,6470.54
14:29:22,6471.06
14:29:27,6471.72
14:29:32,6471.67
14:29:37,6471.95
14:29:42,6472.27
14:29:47,6472.24
14:29:52,6472.64
14:29:57,6472.46
14:30:02,6472.64
14:30:05,6472.64
14:30:07,6473.07
14:30:12,6473.77
14:30:17,6474.13
14:30:22,6473.76
14:30:27,6473.38
14:30:32,6472.08
14:30:37,6471.64
14:30:42,6470.88
14:30:47,6471.41
14:30:52,6470.61
14:30:57,6471.81
14:31:02,6471.66
14:31:05,6471.66
14:31:07,6472.51
14:31:12,6472.54
14:31:17,6472.61
14:31:22,6472.9
14:31:27,6473.59
14:31:32,6473.94
14:31:37,6473.8
14:31:42,6473.89
14:31:47,6474.25
14:31:52,6474.29
14:31:57,6474.34
14:32:02,6474.01
14:32:05,6474.01
14:32:07,6473.64
14:32:12,6472.44
14:32:17,6470.56
14:32:22,6469.44
14:32:27,6468.48
14:32:32,6468.37
14:32:37,6467.74
14:32:42,6468.44
14:32:47,6468.68
14:32:52,6469.08
14:32:57,6469.7
14:33:02,6470.27
14:33:05,6470.27
14:33:07,6470.49
14:33:12,6470.57
14:33:17,6470.71
14:33:22,6471.44
14:33:27,6471.84
14:33:32,6471.56
14:33:37,6471.6
14:33:42,6472.25
14:33:47,6471.79
14:33:52,6472.09
14:33:57,6472.73
14:34:02,6471.61
14:34:05,6471.61
14:34:07,6471.72
14:34:12,6471.86
14:34:17,6472.64
14:34:22,6473.07
14:34:27,6473.59
14:34:32,6473.78
14:34:37,6474.46
14:34:42,6472.67
14:34:47,6472.1
14:34:52,6471.82
14:34:57,6472.45
14:35:02,6473.25
14:35:05,6473.25
14:35:07,6473.04
14:35:12,6473.35
14:35:17,6472.88
14:35:22,6473.12
14:35:27,6473.55
14:35:32,6473.24
14:35:37,6472.9
14:35:42,6472.22
14:35:47,6473.26
14:35:52,6473.35
14:35:57,6472.92
14:36:02,6473.39
14:36:05,6473.39
14:36:07,6473.35
14:36:12,6474.04
14:36:17,6474.72
14:36:22,6475.03
14:36:27,6474.62
14:36:32,6474.53
14:36:37,6474.42
14:36:42,6475.69
14:36:47,6474.46
14:36:52,6475.45
14:36:57,6476.17
14:37:02,6476.24
14:37:05,6476.24
14:37:07,6476.67
14:37:12,6475.13
14:37:17,6473.26
14:37:22,6473.65
14:37:27,6474.36
14:37:32,6474.58
14:37:37,6475.18
14:37:42,6476.09
14:37:47,6476.01
14:37:52,6476.22
14:37:57,6476.8
14:38:02,6476.9
14:38:05,6476.9
14:38:07,6477.73
14:38:12,6477.73
14:38:17,6477.83
14:38:22,6476.25
14:38:27,6475.27
14:38:32,6474.64
14:38:37,6474.86
14:38:42,6475.17
14:38:47,6475.34
14:38:52,6476.52
14:38:57,6476.55
14:39:02,6476.56
14:39:05,6476.56
14:39:07,6476.14
14:39:12,6477.12
14:39:17,6477.12
14:39:22,6476.87
14:39:27,6477.03
14:39:32,6476.79
14:39:37,6476.71
14:39:42,6477.04
14:39:47,6477.58
14:39:52,6477.27
14:39:57,6477.19
14:40:02,6478.11
14:40:05,6478.11
14:40:07,6477.57
14:40:12,6477.53
14:40:17,6478.61
14:40:22,6478.32
14:40:27,6475.41
14:40:32,6475.42
14:40:37,6476.54
14:40:42,6477.53
14:40:47,6477.98
14:40:52,6477.63
14:40:57,6476.86
14:41:02,6477.12
14:41:07,6476.85
14:41:12,6476.25
14:41:17,6476.82
14:41:22,6477.66
14:41:27,6478.27
14:41:32,6478.86
14:41:37,6478.95
14:41:42,6479.51
14:41:47,6479.68
14:41:52,6480
14:41:57,6481.06
14:42:02,6481.08
14:42:05,6481.08
14:42:07,6480.9
14:42:12,6478.38
14:42:17,6478.68
14:42:22,6478.83
14:42:27,6478.51
14:42:32,6479.41
14:42:37,6479.67
14:42:42,6479.02
14:42:47,6478.31
14:42:52,6478.65
14:42:57,6478.8
14:43:02,6478.62
14:43:05,6478.62
14:43:07,6478.18
14:43:12,6479.25
14:43:17,6478.39
14:43:22,6477.76
14:43:27,6476.99
14:43:32,6477.25
14:43:37,6477.21
14:43:42,6477.45
14:43:47,6477.61
14:43:52,6478.22
14:43:57,6477.92
14:44:02,6477.14
14:44:05,6477.14
14:44:07,6477.78
14:44:12,6477.95
14:44:17,6478.61
14:44:22,6478.83
14:44:27,6479.08
14:44:32,6479.05
14:44:37,6477.42
14:44:42,6479.51
14:44:47,6479.75
14:44:52,6479.95
14:44:57,6479.13
14:45:02,6478.23
14:45:05,6478.23
14:45:07,6479.5
14:45:12,6476.06
14:45:17,6475.96
14:45:22,6475.23
14:45:27,6476.24
14:45:32,6475.99
14:45:37,6476.86
14:45:42,6476.78
14:45:47,6477.32
14:45:52,6477.8
14:45:57,6477.76
14:46:02,6477.77
14:46:07,6477.98
14:46:12,6477.83
14:46:17,6478.36
14:46:22,6478.79
14:46:27,6478.52
14:46:32,6478.28
14:46:37,6478.5
14:46:42,6478.56
14:46:47,6479.64
14:46:52,6479.38
14:46:57,6479.93
14:47:02,6480.16
14:47:05,6480.16
14:47:07,6480.51
14:47:12,6479.69
14:47:17,6479.83
14:47:22,6479.36
14:47:27,6480.14
14:47:32,6480.46
14:47:37,6480.46
14:47:42,6479.73
14:47:47,6479.41
14:47:52,6479.45
14:47:57,6479.08
14:48:02,6479.45
14:48:05,6479.45
14:48:07,6479.62
14:48:12,6480.31
14:48:17,6480.69
14:48:22,6480.89
14:48:27,6481.61
14:48:32,6481.43
14:48:37,6481.58
14:48:42,6481.66
14:48:47,6482.12
14:48:52,6481.89
14:48:57,6481.74
14:49:02,6481.19
14:49:05,6481.19
14:49:07,6481.3
14:49:12,6478.47
14:49:17,6477.98
14:49:22,6478.7
14:49:27,6478.61
14:49:32,6479.42
14:49:37,6479.83
14:49:42,6480.09
14:49:47,6480.55
14:49:52,6480.32
14:49:57,6481.04
14:50:02,6480.89
14:50:05,6480.89
14:50:07,6481.1
14:50:12,6481.94
14:50:17,6482.79
14:50:22,6483.5
14:50:27,6484.68
14:50:32,6485.37
14:50:37,6485.23
14:50:42,6485.41
14:50:47,6485.8
14:50:52,6485.6
14:50:57,6485.72
14:51:02,6485.85
14:51:05,6485.85
14:51:07,6486.29
14:51:12,6486.11
14:51:17,6486.28
14:51:22,6486.17
14:51:27,6486.63
14:51:32,6487.41
14:51:37,6487.32
14:51:42,6487.76
14:51:47,6486.83
14:51:52,6486.9
14:51:57,6487.94
14:52:02,6488.01
14:52:05,6488.01
14:52:07,6488.02
14:52:12,6487.48
14:52:17,6487.39
14:52:22,6486.53
14:52:27,6485.31
14:52:32,6484.5
14:52:37,6484.79
14:52:42,6484.9
14:52:47,6484.57
14:52:52,6484.84
14:52:57,6486.07
14:53:02,6485.72
14:53:05,6485.72
14:53:07,6486.08
14:53:12,6485.76
14:53:17,6485.7
14:53:22,6485.68
14:53:27,6485.86
14:53:32,6486.59
14:53:37,6486.53
14:53:42,6485.36
14:53:47,6486.14
14:53:52,6486.15
14:53:57,6485.11
14:54:02,6485.24
14:54:05,6485.24
14:54:07,6484.87
14:54:12,6485.47
14:54:17,6485.93
14:54:22,6486.26
14:54:27,6487.11
14:54:32,6486.88
14:54:37,6487.31
14:54:42,6485.92
14:54:47,6487.08
14:54:52,6487.71
14:54:57,6488.66
14:55:02,6488.85
14:55:05,6488.85
14:55:07,6488.95
14:55:12,6488.57
14:55:17,6489.02
14:55:22,6489.75
14:55:27,6489.55
14:55:32,6489.78
14:55:37,6489.86
14:55:42,6489.94
14:55:47,6490.1
14:55:52,6490.89
14:55:57,6489.53
14:56:02,6490.06
14:56:05,6490.06
14:56:07,6491.06
14:56:12,6491.18
14:56:17,6490.72
14:56:22,6490.58
14:56:27,6491.94
14:56:32,6491.12
14:56:37,6490.59
14:56:42,6491.05
14:56:47,6490.78
14:56:52,6490.78
14:56:57,6491.35
14:57:02,6491.76
14:57:05,6491.76
14:57:07,6491.72
14:57:12,6491.72
14:57:17,6491.72
14:57:22,6491.72
14:57:27,6491.72
14:57:32,6491.72
14:57:37,6491.72
14:57:42,6491.72
14:57:47,6491.72
14:57:52,6491.72
14:57:57,6491.72
14:58:02,6491.72
14:58:05,6491.72
14:58:07,6491.72
14:58:12,6491.72
14:58:17,6491.72
14:58:22,6491.72
14:58:27,6491.72
14:58:32,6491.72
14:58:37,6491.72
14:58:42,6491.72
14:58:47,6491.72
14:58:52,6491.72
14:58:57,6491.72
14:59:02,6491.72
14:59:07,6491.72
14:59:12,6491.72
14:59:17,6491.72
14:59:22,6491.72
14:59:27,6491.72
14:59:32,6491.72
14:59:37,6491.72
14:59:42,6491.72
14:59:47,6491.72
14:59:52,6491.72
14:59:57,6491.72
15:00:02,6491.72
15:00:06,6491.72
15:00:07,6488.5
